ano,trimestre,departamento,municipio,impuestomes1,impuestomes2,impuestomes3,totalimpuesto
2016,1,CESAR,AGUACHICA,139605163,125035678,139900146,404540987
2016,1,CAUCA,PIAMONTE,463414,460258,479925,1403597
2016,1,CASANARE,YOPAL,74085410.3619284,60362454.7286636,82823752.7554782,217271617.84607
2016,1,CASANARE,SABANALARGA,347563616.299987,320703664.363137,301624991.353131,969892272.016255
2016,1,CASANARE,PORE,50747104.6867748,64583540.0013274,116785109.865383,232115754.553485
2016,1,CASANARE,NUNCHIA,84549215.1689538,107601954.309298,194574438.885112,386725608.363364
2016,1,CASANARE,MONTEREY,1873580111.85399,1695929711.27981,1616754881.64017,5186264704.77398
2016,1,CASANARE,HATO COROZAL,140340356.628363,178604811.317766,322967470.50072,641912638.44685
2016,1,CALDAS,LA DORADA,205742902,189899804,182931974,578574680
2016,1,BOYACA,ZETAQUIRA,221742088,202564005,185326655,609632748
2016,1,BOYACA,VILLA DE LEYVA,190505376,174028901,159219770,523754047
2016,1,BOYACA,VENTAQUEMADA,77127683,70457045,64461445,212046173
2016,1,BOYACA,SUTAMARCHAN,11954791,10920842,9991524,32867157
2016,1,BOYACA,SAN SOFIA,250664969,228985397,209499697,689150063
2016,1,BOYACA,SAN LUIS DE GACENO,38563841,35228523,32230723,106023087
2016,1,BOYACA,SAMACA,221742088,202564005,185326655,609632748
2016,1,BOYACA,SACHICA,134973445,123299829,112807529,371080803
2016,1,BOYACA,RAMIRIQUI,163896326,149721221,136980571,450598118
2016,1,NARIÑO,MALLAMA,22741714,18037930,19144705,59924349
2016,1,BOYACA,PAEZ,212101127,193756874,177268975,583126976
2016,1,BOYACA,OTANCHE,528517446,482806902,441722054,1453046402
2016,1,BOYACA,MONIQUIRA,48204802,44035653,40288403,132528858
2016,1,BOYACA,MIRAFLORES,375997453,343478095,314249546,1033725094
2016,1,BOYACA,JENESANO,260305929,237792527,217557378,715655834
2016,1,BOYACA,CUBARA,18979387,19807092,27249534,66036013
2016,1,BOYACA,CAMPOHERMOSO,212101127,193756874,177268975,583126976
2016,1,BOYACA,BOYACA,57845762,52842784,48346084,159034630
2016,1,BOLIVAR,TURBANA,11298494,15525380,22058854,48882728
2016,1,BOLIVAR,TALAIGUA NUEVO,5831910,4354303,4804969,14991182
2016,1,BOLIVAR,MOMPOS,13611273,10162641,11214464,34988378
2016,1,BOLIVAR,MARIA LA BAJA,18940302,26026067,36978498,81944867
2016,1,BOLIVAR,MAGANGUE,26021345,22636416,26123838,74781599
2016,1,BOLIVAR,CORDOBA,8793657,9332984,11286294,29412935
2016,1,BOLIVAR,CICUCO,12231112,9132165,10077335,31440612
2016,1,BOLIVAR,CARTAGENA,5530452,7599452,10797495,23927399
2016,1,BOLIVAR,ARJONA,15062995,20698220,29408557,65169772
2016,1,ARAUCA,TAME,154585319.749595,197081001.037118,357117327.117406,708783647.904119
2016,1,ARAUCA,SARAVENA,273925689.635419,244926090.740655,298989662.935081,817841443.311156
2016,1,ARAUCA,FORTUL,53373341.614986,68045734.2222261,123301132.947513,244720208.784725
2016,1,ANTIOQUIA,ZARAGOZA,418188959,379143105,336070583,1133402647
2016,1,ANTIOQUIA,SONSON,35509626,32670370,31449633,99629629
2016,1,ANTIOQUIA,SEGOVIA,183325348,166206435,147323949,496855732
2016,1,NARIÑO,CONTADERO,2278059,1806876,1917743,6002678
2016,1,ANTIOQUIA,REMEDIOS,510042761,462416871,409882896,1382342528
2016,1,ANTIOQUIA,PUERTO TRIUNFO,71330738,65627321,63175142,200133201
2016,1,ANTIOQUIA,PUERTO NARE,73830838,65185129,61585239,200601206
2016,1,ANTIOQUIA,PUERTO BERRIO,432059239,391719709,347218842,1170997790
2016,1,ANTIOQUIA,CAUCASIA,484333300,439112563,389227501,1312673364
2016,1,NARIÑO,PUPIALES,5308344,4210392,4468734,13987470
2016,1,NARIÑO,BARBACOAS,23786796,18866852,20024489,62678137
2016,1,NARIÑO,PUERRES,26259228,20827898,22105861,69192987
2016,1,NORTE DE SANTANDER,CONVENCIÓN,6375632,6653678,9153773,22183083
2016,1,SUCRE,COVEÑAS,74741112,71554494,72559536,218855142
2016,1,CORDOBA,PURÍSIMA,25507504,23123695,20496059,69127258
2016,1,SANTANDER,JESÚS MARIA,173537286,158528352,145038252,477103890
2016,1,NARIÑO,GUALMATAN,4045562,3208798,3405685,10660045
2016,3,NARIÑO,BARBACOAS,14238418,0,0,14238418
2016,3,PUTUMAYO,PUERTO CAICEDO,11859748.2825315,8410202.31825735,6873733.42699654,27143684.0277854
2016,3,NARIÑO,SAPUYES,375032,0,0,375032
2016,3,SANTANDER,BOLIVAR,18990598,18319757,13161285,50471640
2016,3,MAGDALENA,GUAMAL,19464902,30950769,29136157,79551828
2016,3,BOLIVAR,CORDOBA,2370224,5707854,4024785,12102863
2016,3,TOLIMA,GUAMO,46122297,49334142,54580108,150036547
2015,4,SUCRE,COVEÑAS,64894085,66886709,67101305,198882099
2015,4,META,RESTREPO,20180464.7334195,18884557.6044866,19627892.1500605,58692914.4879666
2015,4,PUTUMAYO,PUERTO CAICEDO,15051028.8558082,13722082.219135,16393844.3400012,45166955.4149445
2015,4,META,PUERTO LOPEZ,549427494.300381,512884145.09285,482088117.822093,1544399757.21532
2015,4,META,CUMARAL,206284622.047901,193050726.400189,200647318.081264,599982666.529354
2015,4,META,BARRANCA DE UPIA,176089258.918299,164791514.902475,171276274.946583,512157048.767356
2015,1,SUCRE,COVEÑAS,50698566,48772691,54135805,153607062
2015,4,MAGDALENA,SANTA BARBARA DE PINTO,16298168,10753958,14523187,41575313
2015,1,BOYACA,CHIQUINQUIRÁ,77586.3407765037,10406.1657614162,1181.82458257896,89174.3311204989
2015,4,MAGDALENA,SANTA ANA,19642017,12960317,17502868,50105202
2015,4,MAGDALENA,SAN ZENON,5879067,4320153,5197935,15397155
2015,4,MAGDALENA,PIJINO DEL CARMEN,13494479,8904011,12024839,34423329
2015,4,TOLIMA,PURIFICACIÓN,1465140,0,0,1465140
2015,2,PUTUMAYO,PUERTO GUZMÁN,1254646.85152406,1182249.66940249,630034.790336478,3066931.31126303
2015,4,MAGDALENA,GUAMAL,25985991,23832930,22536355,72355276
2015,4,MAGDALENA,EL BANCO,39914744,41068377,34202738,115185859
2015,4,HUILA,YAGUARA,32707061.4341574,32924499.6235121,35026031.8532631,100657592.910933
2015,4,HUILA,RIVERA,3590005.5417414,4006512.60394587,4146975.4055927,11743493.55128
2015,4,HUILA,PALERMO,38317336.0457056,38572071.9132562,41034082.2215779,117923490.18054
2015,4,HUILA,HOBO,991270.186898745,1106275.86825371,1145060.37318604,3242606.4283385
2015,4,HUILA,CAMPOALEGRE,6778144.79149682,7564534.99103212,7829737.14638024,22172416.9289092
2015,4,DEPARTAMENTO NN,MUNICIPIO NN,1488594,1390372,1604785,4483751
2015,4,CUNDINAMARCA,PARATEBUENO,209194008,196334786,203961328,609490122
2015,4,NARIÑO,CORDOBA,0,449272,3662102,4111374
2015,4,CUNDINAMARCA,GUADUAS,113029879,106099236,108975807,328104922
2015,4,CUNDINAMARCA,CAPARRAPI,5862063,5502619,5651806,17016488
2015,4,CORDOBA,TUCHIN,67478434,65481598,63927808,196887840
2015,4,MAGDALENA,SAN SEBASTIÁN BUENAVISTA,24186920,20999306,21085783,66272009
2015,4,CORDOBA,SAN ANDRES DE SOTAVENTO,211338907,205093758,200229414,616662079
2015,1,NARIÑO,CORDOBA,9209638,10684559,12265617,32159814
2015,4,CORDOBA,SAHAGUN,329391377,319671842,312093570,961156789
2015,4,CORDOBA,PUEBLO NUEVO,133929056,129971400,126888782,390789238
2015,4,CORDOBA,PLANETA RICA,134377796,130407820,127315091,392100707
2015,4,CORDOBA,MOMIL,74834291,72622908,70900463,218357662
2015,4,CORDOBA,LA APARTADA,102664984,99620846,97255435,299541265
2015,4,CORDOBA,CHINU,39927887,38741418,37820884,116490189
2015,4,CORDOBA,BUENAVISTA,215937158,209557070,204587106,630081334
2015,4,CESAR,TAMALAMEQUE,27868804,28296877,23915605,80081286
2015,3,BOYACA,BRICEÑO,237245.930098274,292020.200496211,330997.476102133,860263.606696618
2015,4,CESAR,SAN ALBERTO,56014341,51418210,52899916,160332467
2015,4,CESAR,RIO DE ORO,23874493,21914002,22545360,68333855
2015,1,NARIÑO,MALLAMA,17084631,19820729,22753721,59659081
2015,4,CESAR,PELAYA,26554044,21904717,23255940,71714701
2015,4,PUTUMAYO,ORITO,102060761.322893,91999291.0627469,101201046.85873,295261099.24437
2015,2,NARIÑO,CONTADERO,2420119,2003058,478629,4901806
2015,4,CESAR,PAILITAS,16844044,11114141,15009613,42967798
2015,4,CESAR,LA GLORIA,79457510,70739438,74071829,224268777
2015,4,CESAR,GAMARRA,48817291,44842475,46085719,139745485
2015,4,NARIÑO,RICAUTE,0,363981,2966882,3330863
2015,4,NARIÑO,MALLAMA,0,833436,6793499,7626935
2015,4,CESAR,CHIMICHAGUA,43591027,28762500,38843667,111197194
2015,4,CESAR,AGUACHICA,144025725,132237872,135983536,412247133
2015,4,CASANARE,SABANALARGA,323747721.049127,311903663.446774,306252163.050811,941903547.546711
2015,4,CASANARE,PORE,50444470.1275196,18470934.1954052,50851518.2346576,119766922.557582
2015,4,CASANARE,NUNCHIA,84044999.2245918,30774229.1174939,84723177.2788514,199542405.620937
2015,4,CASANARE,MONTEREY,2219248984.66494,2120999510.70595,2009992801.60675,6350241296.97764
2015,4,CASANARE,HATO COROZAL,139503425.93382,51081092.5343787,140629110.828931,331213629.29713
2015,4,CALDAS,LA DORADA,199821492,194465819,200638958,594926269
2015,4,BOYACA,ZETAQUIRA,198843207.720129,193506067.269917,187889830.19727,580239105.187316
2015,1,NARIÑO,BARBACOAS,17869745,20731580,23799354,62400679
2015,1,TOLIMA,SANDAÑA,40443723,30682485,31790630,102916838
2015,4,BOYACA,VILLA DE LEYVA,170816842.681527,166234213.773862,161405316.397945,498456372.853334
2015,4,BOYACA,VENTAQUEMADA,69163180.9670589,67306727.6574633,65353334.7844498,201823243.408972
2015,4,BOYACA,TUNUNGUA,186769.997466789,154397.637780609,200669.926313358,541837.561560756
2015,4,BOYACA,SUTAMARCHAN,10716379.4295972,10429307.2244071,10125561.5182838,31271248.1722882
2015,4,BOYACA,SAN SOFIA,224760145.722144,218730173.399271,212376643.947071,655866963.068486
2015,4,BOYACA,SAN LUIS DE GACENO,34574319.2943424,33647353.3492609,32668855.0986649,100890527.742268
2015,4,BOYACA,SAMACA,198834136.034537,193498567.956082,187880083.372278,580212787.362897
2015,4,BOYACA,SACHICA,121026994.533541,117779687.651827,114359126.806526,353165808.991894
2015,3,SUCRE,COVEÑAS,57281805,61859289,61858174,180999268
2015,4,BOYACA,RAMIRIQUI,146971388.725184,143026490.233935,138875438.035495,428873316.994613
2015,4,TOLIMA,SANDAÑA,36069516,31492560,31870984,99433060
2015,4,BOYACA,PAUNA,10672.5712838165,8822.72215889195,11466.8529321919,30962.1463749004
2015,4,PUTUMAYO,MOCOA,974864.364356851,888787.676135991,1061839.34633233,2925491.38682517
2015,4,BOYACA,PAEZ,190185719.702089,185082731.822789,179707674.179877,554976125.704754
2015,4,BOYACA,OTANCHE,474704818.159482,461851030.342343,448654716.602297,1385210565.10412
2015,4,NARIÑO,PUERRES,0,962346,7844265,8806611
2015,4,BOYACA,MONIQUIRA,43215585.0040308,42057278.2587079,40833582.4996014,126106445.76234
2015,4,BOYACA,MIRAFLORES,337139445.321798,328094620.45155,318564134.573769,983798200.347117
2015,4,BOYACA,JENESANO,233404106.256082,227142326.046063,220544266.728373,681090699.030518
2015,4,BOYACA,CUBARA,22965854.6273162,13790434.2223675,22809797.821051,59566086.6707347
2015,1,CORDOBA,PURÍSIMA,18092261,16195205,18105163,52392629
2015,4,BOYACA,CAMPOHERMOSO,190197246.079075,185092260.36272,179720058.381043,555009564.822839
2015,4,BOYACA,CALDAS,106725.712838165,88227.2215889194,114668.529321919,309621.463749004
2015,4,BOYACA,BOYACA,51868884.0378417,50477150.7873891,49011238.777219,151357273.60245
2015,4,NARIÑO,PUPIALES,0,194540,1585730,1780270
2015,4,BOLIVAR,TURBANA,1163553,9035919,10617679,20817151
2015,4,BOLIVAR,TALAIGUA NUEVO,5917163,6602390,5022740,17542293
2015,4,BOLIVAR,MOMPOS,13810248,15409521,11722728,40942497
2015,4,BOLIVAR,MARIA LA BAJA,1950529,15147419,17799013,34896961
2015,4,BOLIVAR,MAGANGUE,28390092,26054979,24619725,79064796
2015,4,BOLIVAR,CORDOBA,10637441,7018862,9478951,27135254
2015,4,BOLIVAR,CICUCO,12409911,13847020,10534062,36790993
2015,4,BOLIVAR,CARTAGENA,569542,4422954,5197203,10189699
2015,4,BOLIVAR,ARJONA,1551232,12046561,14155342,27753135
2015,2,MAGDALENA,SAN SEBASTIÁN BUENAVISTA,20201713,24716282,15768876,60686871
2015,4,ARAUCA,TAME,146301367.435681,48384808.4944437,150140085.124032,344826261.054156
2015,4,BOYACA,CHIQUINQUIRÁ,144079.712331523,119106.749145041,154802.514584591,417988.976061155
2015,4,ARAUCA,SARAVENA,227775760.733412,189384538.406789,253213235.561628,670373534.701829
2015,4,ARAUCA,FORTUL,50513158.8309072,16705719.0987676,51838544.3143404,119057422.244015
2015,4,ANTIOQUIA,ZARAGOZA,385754745,374362124,365484808,1125601677
2015,4,ANTIOQUIA,SONSON,34427194,33524200,34589493,102540887
2015,4,ANTIOQUIA,SEGOVIA,169108880,164110705,160218143,493437728
2015,4,ANTIOQUIA,REMEDIOS,470488217,456586045,445757131,1372831393
2015,4,ANTIOQUIA,PUERTO TRIUNFO,69156380,67342471,69482403,205981254
2015,4,ANTIOQUIA,PUERTO NARE,65272578,63708837,64156872,193138287
2015,4,ANTIOQUIA,PUERTO BERRIO,398547892,386780051,377608929,1162936872
2015,4,ANTIOQUIA,CAUCASIA,446768075,433575309,423294314,1303637698
2015,3,TOLIMA,VENADILLO,42666606,38945099,35755153,117366858
2015,3,TOLIMA,SUAREZ,2874588,2838411,2711723,8424722
2015,3,TOLIMA,SAN LUIS,2292478,2096737,1917476,6306691
2015,4,NORTE DE SANTANDER,TOLEDO,47163130,25708857,45904987,118776974
2015,3,TOLIMA,PIEDRAS,34858340,31817892,29211725,95887957
2015,2,BOYACA,BRICEÑO,231871.938726093,267006.463413726,215728.471430594,714606.873570412
2015,3,TOLIMA,NATAGAIMA,64540004,59592385,53593853,177726242
2015,4,NORTE DE SANTANDER,TIBU,29381995,17842678,33723229,80947902
2015,3,TOLIMA,MARIQUIRTA,55773342,50908626,46738761,153420729
2015,4,NORTE DE SANTANDER,TEORAMA,11115430,6059076,10818911,27993417
2015,3,TOLIMA,LERIDA,57446542,52435886,48140924,158023352
2015,3,TOLIMA,IBAGUE,45176408,41235987,37858396,124270791
2015,3,TOLIMA,HONDA,27886672,25454313,23369380,76710365
2015,3,TOLIMA,GUAYABAL,59119742,53963144,49543086,162625972
2015,3,TOLIMA,GUAMO,60229638,55087000,50377332,165693970
2015,3,TOLIMA,FLANDES,9218505,9102490,8696216,27017211
2015,3,TOLIMA,FALAN,1115467,1018173,934776,3068416
2015,3,TOLIMA,ESPINAL,28947455,28155343,26610955,83713753
2015,3,TOLIMA,COYAIMA,37182748,34332329,30876459,102391536
2015,3,TOLIMA,COELLO,18700084,17278967,15911200,51890251
2015,3,TOLIMA,CARMEN DE APICALA,9504863,9385243,8966349,27856455
2015,3,TOLIMA,ALVARADO,55215609,50399540,46271374,151886523
2015,4,NORTE DE SANTANDER,SARDINATA,3472060,1892637,3379438,8744135
2015,3,MAGDALENA,SAN SEBASTIÁN BUENAVISTA,20783126,23292760,20963307,65039193
2015,2,NARIÑO,GUACHUCAL,6947862,5750533,1374082,14072477
2015,3,SUCRE,TOLU,0,275613,10557542,10833155
2015,3,SUCRE,SINCE,26596570,28805590,22225384,77627544
2015,3,SUCRE,SICELEJO,27893873,31309232,28351774,87554879
2015,4,NORTE DE SANTANDER,SAN CAYETANO,9941751,5419298,9676541,25037590
2015,3,SUCRE,SAN PEDRO,11841705,14068076,15599879,41509660
2015,3,SUCRE,SAN ONOFRE,0,244197,9354112,9598309
2015,3,SUCRE,SAN JUAN BETULIA,14490678,16371220,15216387,46078285
2015,3,SUCRE,PALMITO,18128359,20375036,19421405,57924800
2015,3,SUCRE,GALERAS,455274,484460,340849,1280583
2015,3,SUCRE,COROZAL,13622199,15395486,14329436,43347121
2015,3,SUCRE,BUENAVISTA,5270264,6014707,5811830,17096801
2015,3,SANTANDER,SIMACOTA,67237344,54321596,56307796,177866736
2015,3,SANTANDER,RIONEGRO,54718053,50323598,41966980,147008631
2015,3,SANTANDER,PUERTO WILCHES,141493963,129416736,112383065,383293764
2015,3,SANTANDER,PUERTO PARRA,114503078,95850704,93973653,304327435
2015,3,SANTANDER,PUENTE NACIONAL,245968823,252077388,242219094,740265305
2015,3,SANTANDER,LA BELLEZA,140694167,144188266,138549322,423431755
2015,3,SANTANDER,FLORIAN,332221891,340472525,327157256,999851672
2015,4,NORTE DE SANTANDER,LA ESPERANZA,21425817,19747241,20144607,61317665
2015,3,SANTANDER,CIMITARRA,513764848,438824941,416632972,1369222761
2015,3,SANTANDER,BOLIVAR,21596778,18291060,17602889,57490727
2015,4,NORTE DE SANTANDER,EL TARRA,19521781,10641420,19001010,49164211
2015,3,SANTANDER,ALBANIA,106586490,109233535,104961607,320781632
2015,3,PUTUMAYO,VALLE DEL GUAMUEZ,31229981.2156294,41448513.5657538,42269154.3636702,114947649.145053
2015,3,PUTUMAYO,SAN MIGUEL,21329834.4763179,29152093.3815766,32383087.3019555,82865015.1598501
2015,4,NORTE DE SANTANDER,EL CARMEN,14619355,7969083,14229363,36817801
2015,3,PUTUMAYO,PUERTO CAICEDO,6307630.12387538,3704538.12623287,3866164.72823258,13878332.9783408
2015,3,PUTUMAYO,ORITO,54471814.5323816,72862946.5874961,74331030.0565098,201665791.176387
2015,3,PUTUMAYO,MOCOA,364793.515354301,239945.205092878,250413.859171686,855152.579618865
2015,1,CESAR,AGUACHICA,132357795,170473602,186008593,488839990
2015,3,NORTE DE SANTANDER,TOLEDO,508126,14199047,34454216,49161389
2015,1,CAUCA,PIAMONTE,0,436898,461832,898730
2015,3,TOLIMA,SANDAÑA,43477643,39056483,36851399,119385525
2015,3,NORTE DE SANTANDER,TIBU,5227746,12397135,22388449,40013330
2015,3,NORTE DE SANTANDER,TEORAMA,119755,3346438,8120187,11586380
2015,1,CASANARE,SABANALARGA,264372824.886943,239141391.096774,264721152.99066,768235368.974377
2015,3,NORTE DE SANTANDER,SARDINATA,37407,1045307,2536454,3619168
2015,3,NORTE DE SANTANDER,SAN CAYETANO,107110,2993088,7262776,10362974
2015,1,NARIÑO,PUPIALES,3987874,4626531,5311147,13925552
2015,3,NORTE DE SANTANDER,LA ESPERANZA,31083846,28315563,23261770,82661179
2015,3,NORTE DE SANTANDER,EL TARRA,210324,5877275,14261302,20348901
2015,3,NORTE DE SANTANDER,EL CARMEN,157506,4401338,10679919,15238763
2015,4,NORTE DE SANTANDER,CUCUTA,36340858,20331412,36835712,93507982
2015,3,NORTE DE SANTANDER,CUCUTA,1794727,11955530,26812172,40562429
2015,3,NORTE DE SANTANDER,CHINACOTA,167519,4681141,11358864,16207524
2015,1,CASANARE,PORE,91963124.7330413,83196763.6984768,93204140.6398919,268364029.07141
2015,3,NORTE DE SANTANDER,BOCHALEMA,60828,1699778,4124539,5885145
2015,1,CASANARE,NUNCHIA,153218790.790982,138613249.480938,155286434.396723,447118474.668643
2015,3,META,RESTREPO,18480277.9865346,18875737.9915722,18357723.2818299,55713739.2599367
2015,3,META,PUERTO LOPEZ,474149890.183861,474017873.938934,469714683.404597,1417882447.52739
2015,3,META,CUMARAL,188861011.859885,192892308.169664,187580942.370168,569334262.399717
2015,3,META,BARRANCA DE UPIA,161219475.96972,164661535.89983,160128879.943404,486009891.812954
2015,3,MAGDALENA,SANTA BARBARA DE PINTO,11791391,14008303,15533597,41333291
2015,3,MAGDALENA,SANTA ANA,14210598,16882346,18720581,49813525
2015,1,CASANARE,MONTEREY,1895153857.5491,1606380086.00926,1814082882.35859,5315616825.91695
2015,3,MAGDALENA,SAN ZENON,4540754,5272163,5420495,15233412
2015,3,MAGDALENA,PIJINO DEL CARMEN,9762980,11598527,12861433,34222940
2015,3,MAGDALENA,GUAMAL,23157683,25657110,21995542,70810335
2015,3,MAGDALENA,EL BANCO,38477263,41625790,31936542,112039595
2015,1,NORTE DE SANTANDER,CONVENCIÓN,6877903,7005997,7615583,21499483
2015,3,HUILA,YAGUARA,31872441.8722383,32582779.3883601,31424367.6345386,95879588.895137
2015,3,HUILA,RIVERA,4523129.3881461,4292260.96730801,4026411.31990869,12841801.6753628
2015,3,HUILA,PALERMO,37339552.6309412,38171735.147919,36814621.8009742,112325909.579834
2015,3,HUILA,HOBO,1248923.78627915,1185176.53574923,1111770.28982553,3545870.61185391
2015,3,HUILA,CAMPOALEGRE,8539938.32239524,8104044.96066362,7602104.95475298,24246088.2378118
2015,1,CASANARE,HATO COROZAL,254322642.039934,230079402.714555,257754651.614134,742156696.368622
2015,3,DEPARTAMENTO NN,MUNICIPIO NN,17191,1316267,1046980,2380438
2015,3,CUNDINAMARCA,PARATEBUENO,189589900,193193406,187098809,569882115
2015,3,CUNDINAMARCA,GUADUAS,94498760,97455929,98213470,290168159
2015,3,CUNDINAMARCA,CAPARRAPI,4900984,5054352,5093640,15048976
2015,1,CALDAS,LA DORADA,168305296,144341761,154257032,466904089
2015,3,CORDOBA,TUCHIN,61253919,65333539,63459301,190046759
2015,3,CORDOBA,SAN ANDRES DE SOTAVENTO,191856578,204635133,198760976,595252687
2015,3,CORDOBA,SAHAGUN,299046353,318965155,309803121,927814629
2015,3,CORDOBA,PUEBLO NUEVO,121582774,129680762,125958208,377221744
2015,4,TOLIMA,VENADILLO,39544187,38739787,40004938,118288912
2015,4,TOLIMA,SUAREZ,2959056,2782621,2848700,8590377
2015,3,CORDOBA,PLANETA RICA,121991480,130116749,126381283,378489512
2015,3,CORDOBA,MOMIL,67935674,72460511,70380495,210776680
2015,3,CORDOBA,LA APARTADA,93186123,99392097,96543377,289121597
2015,1,BOYACA,ZETAQUIRA,158950169.727836,143567666.490225,158251598.91991,460769435.137971
2015,1,BOYACA,VILLA DE LEYVA,136550631.390658,123342239.300502,135958639.258764,395851509.949924
2015,3,CORDOBA,CHINU,36237793,38650979,37544272,112433044
2015,4,NORTE DE SANTANDER,CONVENCIÓN,6197662,3378377,6032331,15608370
2015,3,CORDOBA,BUENAVISTA,196032272,209089008,203086602,608207882
2015,3,CESAR,TAMALAMEQUE,26619210,28875968,22454779,77949957
2015,3,CESAR,SAN ALBERTO,79347778,72645757,60156601,212150136
2015,4,TOLIMA,SAN LUIS,2076479,2035489,2067454,6179422
2015,3,CESAR,RIO DE ORO,33852498,30982733,25646559,90481790
2015,2,ANTIOQUIA,SONSON,26158664,28385079,29782784,84326527
2015,3,CESAR,PELAYA,22067900,25001154,23491475,70560529
2015,3,CESAR,PAILITAS,12186321,14477484,16053865,42717670
2015,4,TOLIMA,PIEDRAS,32307343,31650153,32683773,96641269
2015,3,CESAR,LA GLORIA,98590502,94080977,80864892,273536371
2015,3,CESAR,GAMARRA,69196722,63364300,52466539,185027561
2015,3,CESAR,CHIMICHAGUA,31537216,37466560,41546107,110549883
2015,3,CESAR,AGUACHICA,204303530,186991674,154772581,546067785
2015,3,BOYACA,CHIQUINQUIRÁ,116466.183866425,143355.371152686,162489.670086502,422311.225105613
2015,3,CAUCA,PIAMONTE,482691,0,0,482691
2015,3,CASANARE,SABANALARGA,303693979.310543,312132111.27427,300174156.00584,916000246.590653
2015,3,CASANARE,PORE,4153528.80758712,6019103.73594042,17975144.8899974,28147777.4335249
2015,1,BOYACA,VENTAQUEMADA,55287191.4428686,49936603.2794709,55044037.6459968,160267832.368336
2015,3,CASANARE,NUNCHIA,6920150.50145567,10028366.3018866,29948198.8073441,46896715.6106864
2015,3,SUCRE,MORROA,2763050,3109184,2844309,8716543
2015,3,CASANARE,MONTEREY,1979218500.74901,1996777466.60711,1961690175.43796,5937686142.79407
2015,3,CASANARE,HATO COROZAL,11486521.6314071,16645742.0807981,49709993.8588621,77842257.5710673
2015,3,CALDAS,LA DORADA,207910842,192890960,179508094,580309896
2015,4,TOLIMA,NATAGAIMA,58782835,57725204,58238761,174746800
2015,3,BOYACA,ZETAQUIRA,189079275.049927,193878679.297962,186403320.556133,569361274.904021
2015,3,BOYACA,VILLA DE LEYVA,162431304.025027,166551742.565714,160127388.169982,489110434.760723
2015,3,BOYACA,VENTAQUEMADA,65766967.606719,67436386.8335848,64836304.9534802,198039659.393784
2015,3,TOLIMA,PURIFICACIÓN,3004532,2425278,2734525,8164335
2015,4,SANTANDER,JESÚS MARIA,155129267,151036812,146520803,452686882
2015,3,BOYACA,TUNUNGUA,150974.682789811,185831.036679407,210634.757519539,547440.476988757
2015,3,BOYACA,SUTAMARCHAN,10190715.9745636,10448746.134832,10045213.9264456,30684676.0358412
2015,3,BOYACA,SAN SOFIA,213726323.780236,219148167.296721,210695221.476989,643569712.553946
2015,3,BOYACA,SAN LUIS DE GACENO,32877606.5746366,33710958.7800074,32409952.7665367,98998518.1211806
2015,3,BOYACA,SAMACA,189071941.993905,193869653.219037,186393089.725053,569334684.937996
2015,2,CORDOBA,PURÍSIMA,17451020,18834341,17574416,53859777
2015,3,BOYACA,SACHICA,115085265.152209,118005147.891554,113453867.537754,346544280.581517
2015,3,BOYACA,RAMIRIQUI,139754507.160889,143301953.052706,137776731.767965,420833191.98156
2015,3,BOYACA,PAUNA,8627.12473084632,10618.9163816804,12036.2718582594,31282.3129707861
2015,3,BOYACA,PAEZ,180848630.934353,185437101.32755,178285148.347734,544570880.609636
2015,2,NARIÑO,BARBACOAS,25270145,20915325,4997690,51183160
2015,3,BOYACA,OTANCHE,451285822.003569,462868120.498877,445152540.923838,1359306483.42628
2015,3,BOYACA,MONIQUIRA,41095137.4606197,42136395.9975189,40509830.8417116,123741364.29985
2015,1,NARIÑO,ALDANA,1113665,1292018,1483206,3888889
2015,4,NARIÑO,SAPUYES,0,22961,187160,210121
2015,3,BOYACA,MIRAFLORES,320588860.203812,328721480.073644,316041959.085773,965352299.363229
2015,4,NARIÑO,ALDANA,0,54328,442835,497163
2015,4,TOLIMA,MARIQUIRTA,51691748,50640244,52294038,154626030
2015,3,BOYACA,JENESANO,221946033.015214,227576284.790619,218798138.710808,668320456.516641
2015,3,NORTE DE SANTANDER,CONVENCIÓN,66772,1865883,4527596,6460251
2015,4,PUTUMAYO,PUERTO GUZMÁN,1904121.97496424,1735995.49545997,2074003.01740125,5714120.48782547
2015,4,TOLIMA,LERIDA,53242500,52159453,53862858,159264811
2015,3,BOYACA,CUBARA,3849469.23672858,10048033.7506538,18571364.9809003,32468867.9682827
2015,3,BOYACA,CAMPOHERMOSO,180857948.229062,185448569.757242,178298147.52134,544604665.507644
2015,3,BOYACA,CALDAS,86271.2473084632,106189.163816804,120362.718582594,312823.129707861
2015,3,BOYACA,BOYACA,49322395.4297369,50573806.0432509,48623279.8134066,148519481.286394
2015,1,NARIÑO,CONTADERO,1711384,1985461,2279262,5976107
2015,3,BOLIVAR,TURBANA,0,96833,3709265,3806098
2015,3,BOLIVAR,TALAIGUA NUEVO,6039144,6426287,4521313,16986744
2015,3,BOLIVAR,MOMPOS,14094943,14998509,10552431,39645883
2015,3,BOLIVAR,MARIA LA BAJA,0,162327,6218049,6380376
2015,3,BOLIVAR,MAGANGUE,25311291,28039300,24023363,77373954
2015,3,BOLIVAR,CORDOBA,7695971,9142898,10138423,26977292
2015,3,BOLIVAR,CICUCO,12665738,13477684,9482431,35625853
